"SSN","Soil_Organic_Carbon_kg_m2","Type"
"icr033752",5.22809190534145,"MIMICS"
"icr033754",5.40237763789379,"MIMICS"
"icr033756",3.92874114561367,"MIMICS"
"icr033757",4.69297299059264,"MIMICS"
"icr033767",5.64300769777601,"MIMICS"
"icr033769",5.67977860043312,"MIMICS"
"icr033781",4.00917469177784,"MIMICS"
"icr033787",4.09563232467532,"MIMICS"
"icr033801",3.58480779930388,"MIMICS"
"icr033805",2.68595891630609,"MIMICS"
"icr033815",6.28301995114907,"MIMICS"
"icr033819",5.04557819751341,"MIMICS"
"icr033833",6.3182088944859,"MIMICS"
"icr033845",5.86974319554249,"MIMICS"
"icr033847",5.47484123342412,"MIMICS"
"icr033863",5.31833202698071,"MIMICS"
"icr033869",5.49853066572172,"MIMICS"
"icr033873",4.3142115868476,"MIMICS"
"icr033874",4.77298018051563,"MIMICS"
"icr033878",3.30663316005901,"MIMICS"
"icr033880",3.93396482394958,"MIMICS"
"icr033896",4.75588174531462,"MIMICS"
"icr033902",5.77461294755138,"MIMICS"
"icr033904",4.60832586478544,"MIMICS"
"icr034422",3.27941914102868,"MIMICS"
"icr037453",1.63874818268328,"MIMICS"
"icr037531",1.92201325712691,"MIMICS"
"icr037574",1.83175810732178,"MIMICS"
"icr037590",3.09959236773411,"MIMICS"
"icr037626",1.90718077142321,"MIMICS"
"icr037689",2.89998897497887,"MIMICS"
"icr037699",6.3463533203539,"MIMICS"
"icr037767",5.2537437269197,"MIMICS"
"icr037843",6.84857779540864,"MIMICS"
"icr037869",5.71493482020376,"MIMICS"
"icr037901",7.2763551117031,"MIMICS"
"icr037927",4.66667753792159,"MIMICS"
"icr037969",5.70352511420274,"MIMICS"
"icr037986",7.56261393589261,"MIMICS"
"icr038034",6.3512339430137,"MIMICS"
"icr038102",13.0844424393001,"MIMICS"
"icr038110",5.74696736513405,"MIMICS"
"icr038116",9.75897257783459,"MIMICS"
"icr038118",6.42604330232206,"MIMICS"
"icr038142",6.28323290467578,"MIMICS"
"icr038147",6.05861591923288,"MIMICS"
"icr038154",8.26146808997374,"MIMICS"
"icr038156",7.56547110940716,"MIMICS"
"icr038158",6.15875824712464,"MIMICS"
"icr038162",8.69056630511902,"MIMICS"
"icr038167",7.81927773268345,"MIMICS"
"icr038169",5.63603972922028,"MIMICS"
"icr038191",8.34462099543104,"MIMICS"
"icr038193",7.30589280904434,"MIMICS"
"icr038197",6.38792644000663,"MIMICS"
"icr038200",15.0452919415876,"MIMICS"
"icr038202",7.57880189042565,"MIMICS"
"icr038218",7.79618951529152,"MIMICS"
"icr038227",5.45681362421857,"MIMICS"
"icr038229",5.26645145174896,"MIMICS"
"icr038236",5.73275399913763,"MIMICS"
"icr038239",25.5820339153498,"MIMICS"
"icr038242",7.3903478429267,"MIMICS"
"icr038249",40.9671862612091,"MIMICS"
"icr038263",6.71178795340107,"MIMICS"
"icr038273",7.66655222261206,"MIMICS"
"icr038281",5.01665739430378,"MIMICS"
"icr038288",5.28276703659462,"MIMICS"
"icr038291",5.44951986429647,"MIMICS"
"icr038293",6.04998949601039,"MIMICS"
"icr038299",5.29793982125641,"MIMICS"
"icr038301",4.8555726323378,"MIMICS"
"icr038302",5.61805406700099,"MIMICS"
"icr038304",5.32364222907771,"MIMICS"
"icr038320",5.32271115533273,"MIMICS"
"icr038345",5.7617390690419,"MIMICS"
"icr038357",9.31120872927605,"MIMICS"
"icr038363",6.5873909791793,"MIMICS"
"icr038368",5.95523316074045,"MIMICS"
"icr038377",13.1358910554568,"MIMICS"
"icr038381",9.2822381895945,"MIMICS"
"icr041643",3.22109832043077,"MIMICS"
"icr041647",3.55345026874382,"MIMICS"
"icr041649",4.95479460019091,"MIMICS"
"icr041651",3.69133915340203,"MIMICS"
"icr041655",2.87610186728382,"MIMICS"
"icr041659",3.66693352033623,"MIMICS"
"icr041673",7.54644291026484,"MIMICS"
"icr041679",4.18647047738083,"MIMICS"
"icr041685",4.75501043526859,"MIMICS"
"icr041699",3.74933126017262,"MIMICS"
"icr041717",4.16928124473972,"MIMICS"
"icr041733",3.42540175827085,"MIMICS"
"icr041735",4.35883594958087,"MIMICS"
"icr041741",3.83444422080989,"MIMICS"
"icr041743",4.23330467373129,"MIMICS"
"icr041747",4.32166311516882,"MIMICS"
"icr041751",3.58939977515462,"MIMICS"
"icr041755",3.98331163504111,"MIMICS"
"icr041765",4.65470938907336,"MIMICS"
"icr041777",3.85562710295103,"MIMICS"
"icr041789",3.25387748003562,"MIMICS"
"icr041813",3.49568539167467,"MIMICS"
"icr041821",4.12086573717469,"MIMICS"
"icr041825",5.39001165990354,"MIMICS"
"icr041830",3.85581129364888,"MIMICS"
"icr041834",5.63115987918219,"MIMICS"
"icr041838",3.75840720522315,"MIMICS"
"icr041854",3.64443679832608,"MIMICS"
"icr041868",3.3552295672576,"MIMICS"
"icr041878",4.4310232498177,"MIMICS"
"icr041882",4.07339626724993,"MIMICS"
"icr041884",3.96759786104557,"MIMICS"
"icr041888",4.4095540993052,"MIMICS"
"icr041890",3.87896553519806,"MIMICS"
"icr041892",4.08000110666005,"MIMICS"
"icr041898",4.24852470537709,"MIMICS"
"icr041904",3.32829438337069,"MIMICS"
"icr041912",3.34079299017216,"MIMICS"
"icr041914",3.14671018523259,"MIMICS"
"icr041917",3.16433713614842,"MIMICS"
"icr041925",3.32918527487994,"MIMICS"
"icr041935",4.1647615766551,"MIMICS"
"icr041949",4.05142082879458,"MIMICS"
"icr041987",4.17699294857074,"MIMICS"
"icr041992",5.12827151116959,"MIMICS"
"icr041999",4.49731406407121,"MIMICS"
"icr042024",4.5686347190644,"MIMICS"
"icr042066",4.75445085375175,"MIMICS"
"icr042070",4.23376275664121,"MIMICS"
"icr042074",4.32645306997848,"MIMICS"
"icr042080",6.46377888818545,"MIMICS"
"icr042082",6.92895271341738,"MIMICS"
"icr042103",5.31818543785523,"MIMICS"
"icr042108",4.9259123535781,"MIMICS"
"icr042113",5.817531144768,"MIMICS"
"icr042117",6.86514531462378,"MIMICS"
"icr042121",5.15872880106896,"MIMICS"
"icr042122",5.92202980301593,"MIMICS"
"icr042132",7.68735415152034,"MIMICS"
"icr042141",7.03558704724963,"MIMICS"
"icr042147",6.46422154273468,"MIMICS"
"icr042149",5.39399151369499,"MIMICS"
"icr042152",6.63747672284437,"MIMICS"
"icr042162",4.68660962059816,"MIMICS"
"icr042168",5.09817418586273,"MIMICS"
"icr042170",4.22342527358874,"MIMICS"
"icr042180",4.14572853345858,"MIMICS"
"icr042189",6.9463296893466,"MIMICS"
"icr042191",6.04095020011144,"MIMICS"
"icr042193",6.82774284274475,"MIMICS"
"icr042203",6.46008982750541,"MIMICS"
"icr042204",6.15943047702882,"MIMICS"
"icr042210",5.95601596060757,"MIMICS"
"icr042239",5.61126934293822,"MIMICS"
"icr042241",7.05789560463965,"MIMICS"
"icr042245",6.03055711271654,"MIMICS"
"icr042249",5.04676030279634,"MIMICS"
"icr042253",5.95958729285226,"MIMICS"
"icr042263",4.85397610349322,"MIMICS"
"icr042265",4.27748260987926,"MIMICS"
"icr042267",4.14259720776482,"MIMICS"
"icr042271",5.27521061752356,"MIMICS"
"icr042273",5.05581460445209,"MIMICS"
"icr042275",4.5375888148661,"MIMICS"
"icr042279",4.69663065458081,"MIMICS"
"icr042280",7.48626565721513,"MIMICS"
"icr042282",5.41115577109436,"MIMICS"
"icr042790",4.24336376337052,"MIMICS"
"icr042836",3.89008185875035,"MIMICS"
"icr042867",5.09239101976351,"MIMICS"
"icr042896",5.50120922187767,"MIMICS"
"icr042930",3.10174684993132,"MIMICS"
"icr042990",4.70110417004253,"MIMICS"
"icr043068",7.05975798351394,"MIMICS"
"icr043248",2.82447723490393,"MIMICS"
"icr043266",3.70388553255071,"MIMICS"
"icr043287",3.0480611969309,"MIMICS"
"icr043347",3.00954358614281,"MIMICS"
"icr043401",3.58196901050698,"MIMICS"
"icr048485",5.92925850526873,"MIMICS"
"icr048520",5.88646614274982,"MIMICS"
"icr048642",5.8832537268469,"MIMICS"
"icr048664",4.72570050529297,"MIMICS"
"icr048704",4.9596937677824,"MIMICS"
"icr048755",2.4032265329186,"MIMICS"
"icr048837",2.08890767815618,"MIMICS"
"icr048942",2.6760465054449,"MIMICS"
"icr049074",2.23602824077188,"MIMICS"
"icr049735",6.7184676418565,"MIMICS"
"icr050214",4.71039481053694,"MIMICS"
"icr050234",4.84864810452983,"MIMICS"
"icr050254",5.1890498898422,"MIMICS"
"icr050274",4.35174881634057,"MIMICS"
"icr050294",5.52927749325945,"MIMICS"
"icr050354",4.65426799079896,"MIMICS"
"icr054165",5.5374936065191,"MIMICS"
"icr054175",5.37967589956926,"MIMICS"
"icr054181",4.75440411676582,"MIMICS"
"icr054187",5.20495959517528,"MIMICS"
"icr054188",4.59925475172173,"MIMICS"
"icr054190",4.64673069917226,"MIMICS"
"icr054194",5.14778827873414,"MIMICS"
"icr054201",5.04369945061002,"MIMICS"
"icr054205",5.43068753671554,"MIMICS"
"icr054214",6.29965453709193,"MIMICS"
"icr054222",4.92056040981518,"MIMICS"
"icr054232",4.94764198107201,"MIMICS"
"icr054234",5.63173577862849,"MIMICS"
"icr054250",5.7050858427849,"MIMICS"
"icr054256",5.64656346621802,"MIMICS"
"icr054260",5.30757385961717,"MIMICS"
"icr054269",6.77512211288884,"MIMICS"
"icr054285",6.08540878346604,"MIMICS"
"icr054287",5.77021312009654,"MIMICS"
"icr054289",4.89728101580144,"MIMICS"
"icr054293",5.03993481443354,"MIMICS"
"icr054301",5.08067375412958,"MIMICS"
"icr054307",5.68358569476202,"MIMICS"
"icr054309",4.92452013917914,"MIMICS"
"icr054315",4.6530689722454,"MIMICS"
"icr054317",6.10477710946355,"MIMICS"
"icr054321",5.54101847619596,"MIMICS"
"icr054322",6.75928156896488,"MIMICS"
"icr054324",5.07937066726714,"MIMICS"
"icr054326",5.33703304086203,"MIMICS"
"icr054328",5.65182506548933,"MIMICS"
"icr054330",6.5835986603297,"MIMICS"
"icr054332",6.41072945875057,"MIMICS"
"icr054336",5.42143388473002,"MIMICS"
"icr054340",4.27532612565678,"MIMICS"
"icr054348",5.6127785012649,"MIMICS"
"icr054357",5.7500087585045,"MIMICS"
"icr054358",5.12589846454063,"MIMICS"
"icr054362",6.05877332806247,"MIMICS"
"icr054363",6.03160161385045,"MIMICS"
"icr054365",5.06850398608726,"MIMICS"
"icr054368",4.83463869793885,"MIMICS"
"icr054369",6.99114957311315,"MIMICS"
"icr054372",7.74844360008716,"MIMICS"
"icr054374",5.78866072704032,"MIMICS"
"icr054387",7.82539415368753,"MIMICS"
"icr054391",5.22506938551114,"MIMICS"
"icr054395",5.02833171520853,"MIMICS"
"icr054400",6.07753735144441,"MIMICS"
"icr054405",5.52658944277742,"MIMICS"
"icr054410",6.05346375445403,"MIMICS"
"icr054414",5.92934067134229,"MIMICS"
"icr054415",7.67100879343673,"MIMICS"
"icr054417",5.46759324283557,"MIMICS"
"icr054426",5.70451976044737,"MIMICS"
"icr054433",4.77858714306159,"MIMICS"
"icr054439",7.87674682574481,"MIMICS"
"icr054443",8.96143912645585,"MIMICS"
"icr054444",12.3377013165526,"MIMICS"
"icr054445",9.74090508746877,"MIMICS"
"icr054449",11.689662536273,"MIMICS"
"icr054455",6.6050721244352,"MIMICS"
"icr054471",11.5471329373219,"MIMICS"
"icr054476",7.04387798523811,"MIMICS"
"icr054479",8.40182270665233,"MIMICS"
"icr054506",9.07989024813384,"MIMICS"
"icr054509",8.30806286758369,"MIMICS"
"icr054510",5.6974774002268,"MIMICS"
"icr054520",7.65536178134215,"MIMICS"
"icr054521",8.43647959717745,"MIMICS"
"icr054522",5.56012629228677,"MIMICS"
"icr054523",6.73951964919307,"MIMICS"
"icr054527",6.47073206828105,"MIMICS"
"icr054529",6.84235064835449,"MIMICS"
"icr054531",5.8585111017015,"MIMICS"
"icr054532",5.41447647100697,"MIMICS"
"icr054540",7.01640387136138,"MIMICS"
"icr054556",6.50904622736781,"MIMICS"
"icr054560",5.86719717435815,"MIMICS"
"icr054564",7.86792450241038,"MIMICS"
"icr054566",6.95700303062074,"MIMICS"
"icr054574",10.1222228589793,"MIMICS"
"icr054595",7.14267168160532,"MIMICS"
"icr054596",7.3884136369903,"MIMICS"
"icr054598",8.76250588634704,"MIMICS"
"icr054614",6.52329435392776,"MIMICS"
"icr054626",4.51418598169018,"MIMICS"
"icr054633",5.06364867272539,"MIMICS"
"icr054635",5.23212306884592,"MIMICS"
"icr054639",10.1971293587631,"MIMICS"
"icr054643",7.95227453508095,"MIMICS"
"icr054645",5.68372671707597,"MIMICS"
"icr054646",9.34698977430057,"MIMICS"
"icr054654",8.56240579021708,"MIMICS"
"icr054684",5.99107578454091,"MIMICS"
"icr054703",5.43900168344674,"MIMICS"
"icr054709",5.77473343492251,"MIMICS"
"icr054713",6.36063426178927,"MIMICS"
"icr056220",3.89294233882964,"MIMICS"
"icr056360",5.73842774324152,"MIMICS"
"icr056500",4.64319011312007,"MIMICS"
"icr062136",13.835809056553,"MIMICS"
"icr062138",18.5541943404191,"MIMICS"
"icr062139",21.71033954285,"MIMICS"
"icr062141",9.20811708567622,"MIMICS"
"icr062143",15.3988033900689,"MIMICS"
"icr062145",9.89990599191558,"MIMICS"
"icr062149",12.7410550921591,"MIMICS"
"icr062151",11.4682133097727,"MIMICS"
"icr062153",12.9708797089085,"MIMICS"
"icr062157",13.2409977665988,"MIMICS"
"icr062159",11.168111404691,"MIMICS"
"icr062165",9.80239633780013,"MIMICS"
"icr062167",13.7306037106944,"MIMICS"
"icr062169",11.5958644427299,"MIMICS"
"icr062173",14.9350200081148,"MIMICS"
"icr062175",18.9630357370173,"MIMICS"
"icr062179",9.24172227044676,"MIMICS"
"icr062181",12.0207517419138,"MIMICS"
"icr062183",11.6726179967628,"MIMICS"
"icr062187",11.0493490905154,"MIMICS"
"icr062195",12.5589117814755,"MIMICS"
"icr062197",13.5236177607163,"MIMICS"
"icr062199",13.4786041376065,"MIMICS"
"icr062201",10.7812443796149,"MIMICS"
"icr062203",9.11911896535821,"MIMICS"
"icr062209",10.4056919070192,"MIMICS"
"icr062211",12.7726259664531,"MIMICS"
"icr062213",10.219538502892,"MIMICS"
"icr062219",12.1107164401302,"MIMICS"
"icr062227",12.8820612521099,"MIMICS"
"icr062231",12.9359729211418,"MIMICS"
"icr062237",18.4169124791388,"MIMICS"
"icr062239",13.0175242905957,"MIMICS"
"icr062241",9.00031841239961,"MIMICS"
"icr062243",14.3864898501604,"MIMICS"
"icr062247",10.281901580244,"MIMICS"
"icr062249",15.2701835785319,"MIMICS"
"icr062251",14.2493374207106,"MIMICS"
"icr062253",11.6654980031459,"MIMICS"
"icr062259",10.8615095102211,"MIMICS"
"icr062261",9.87363885429999,"MIMICS"
"icr062263",8.87018437691059,"MIMICS"
"icr062265",17.8697458394955,"MIMICS"
"icr062267",14.779732815444,"MIMICS"
"icr062280",10.814868676121,"MIMICS"
"icr062281",11.0569906690771,"MIMICS"
"icr062285",8.75391304921122,"MIMICS"
"icr062287",11.5944110965285,"MIMICS"
"icr062289",10.9481704985077,"MIMICS"
"icr062292",10.0217253037047,"MIMICS"
"icr062294",13.3194277960049,"MIMICS"
"icr062296",18.6708793970231,"MIMICS"
"icr062298",12.6872947918403,"MIMICS"
"icr062302",14.7144896432701,"MIMICS"
"icr062306",11.8040894580121,"MIMICS"
"icr062308",13.869953883875,"MIMICS"
"icr062310",18.7832875988314,"MIMICS"
"icr062312",11.0350163657564,"MIMICS"
"icr062316",9.92329911401151,"MIMICS"
"icr062318",12.6947509410799,"MIMICS"
"icr062320",12.3534281446442,"MIMICS"
"icr062322",11.5377127327379,"MIMICS"
"icr062324",10.6427237032117,"MIMICS"
"icr062330",10.851636513061,"MIMICS"
"icr062334",12.4693351989686,"MIMICS"
"icr062336",12.4396045119527,"MIMICS"
"icr062338",11.2299579084141,"MIMICS"
"icr062339",10.0843584881533,"MIMICS"
"icr062343",12.1624662616543,"MIMICS"
"icr062347",13.4459086004111,"MIMICS"
"icr062351",12.3391463001794,"MIMICS"
"icr062353",17.4318899824064,"MIMICS"
"icr062355",13.2249527904291,"MIMICS"
"icr062357",10.2629709763298,"MIMICS"
"icr062359",13.4627731960441,"MIMICS"
"icr062365",13.7274387675612,"MIMICS"
"icr062369",10.417245127513,"MIMICS"
"icr062375",10.4075465174898,"MIMICS"
"icr062381",10.0521906380907,"MIMICS"
"icr062383",10.1045763684076,"MIMICS"
"icr062385",8.64593586485638,"MIMICS"
"icr062387",13.9586663878357,"MIMICS"
"icr062391",10.6177801686191,"MIMICS"
"icr062393",8.15672831845136,"MIMICS"
"icr062395",18.0970069259737,"MIMICS"
"icr062399",10.1512304546062,"MIMICS"
"icr062403",9.28262603353735,"MIMICS"
"icr062405",16.47886291835,"MIMICS"
"icr062407",11.7740531392273,"MIMICS"
"icr062409",9.71789802318694,"MIMICS"
"icr062411",11.663203604135,"MIMICS"
"icr062415",9.4432087394924,"MIMICS"
"icr062417",10.6778882875812,"MIMICS"
"icr062421",13.2598939137783,"MIMICS"
"icr062425",10.0659160835356,"MIMICS"
"icr062427",10.2568116744125,"MIMICS"
"icr062431",12.9605745585861,"MIMICS"
"icr062435",10.8426282367914,"MIMICS"
"icr062437",11.6250274506847,"MIMICS"
"icr062439",10.7541908201276,"MIMICS"
"icr062443",9.72459515634937,"MIMICS"
"icr062451",11.0164060450721,"MIMICS"
"icr068101",0,"MIMICS"
"icr068131",0,"MIMICS"
"icr068149",0,"MIMICS"
"icr068161",0.269084375735341,"MIMICS"
"icr068199",0,"MIMICS"
"icr068221",0,"MIMICS"
"icr068265",0,"MIMICS"
"icr068279",0,"MIMICS"
"icr068321",0,"MIMICS"
"icr068339",0,"MIMICS"
"icr068361",0,"MIMICS"
"icr068381",0,"MIMICS"
"icr068399",0.389601346699428,"MIMICS"
"icr068419",2.35072504207547,"MIMICS"
"icr068499",2.32153714012506,"MIMICS"
"icr068521",2.29196035393947,"MIMICS"
"icr068539",2.83381614707614,"MIMICS"
"icr068579",2.46432332722747,"MIMICS"
"icr068677",2.32712495766046,"MIMICS"
"icr068717",2.27911138548234,"MIMICS"
"icr069849",0.402798043893881,"MIMICS"
