"SSN","Soil_Organic_Carbon_kg_m2","Type"
"icr033398",3.72033042326332,"MIMICS"
"icr033400",3.90337410887003,"MIMICS"
"icr033402",3.44543170433818,"MIMICS"
"icr033404",4.36687894863916,"MIMICS"
"icr033406",3.38842409068911,"MIMICS"
"icr033411",6.13808196656201,"MIMICS"
"icr033413",5.37291632803891,"MIMICS"
"icr033415",5.47987841272832,"MIMICS"
"icr033417",4.0154761552349,"MIMICS"
"icr033419",3.44412312635783,"MIMICS"
"icr033447",6.04083718551849,"MIMICS"
"icr033451",3.47142111901374,"MIMICS"
"icr033452",3.65145059747962,"MIMICS"
"icr033470",3.19168199843357,"MIMICS"
"icr033472",3.71592840465191,"MIMICS"
"icr033474",3.80238824171178,"MIMICS"
"icr033476",3.80593362596722,"MIMICS"
"icr033490",5.12160833843596,"MIMICS"
"icr033508",3.01679789177372,"MIMICS"
"icr033509",3.06677186675756,"MIMICS"
"icr033511",3.23121003193055,"MIMICS"
"icr033533",3.46024641709665,"MIMICS"
"icr033535",3.77894454365628,"MIMICS"
"icr033541",4.36142088815104,"MIMICS"
"icr033545",4.43613028753612,"MIMICS"
"icr033551",3.60719221385235,"MIMICS"
"icr033553",3.0039123683027,"MIMICS"
"icr033555",4.431829485908,"MIMICS"
"icr033557",4.20978447207133,"MIMICS"
"icr033559",3.49147688128673,"MIMICS"
"icr033561",3.92110291587093,"MIMICS"
"icr033568",3.47451436595323,"MIMICS"
"icr033570",4.05299426449988,"MIMICS"
"icr033571",3.0050221752736,"MIMICS"
"icr033572",3.33860153687443,"MIMICS"
"icr033580",3.06235425506582,"MIMICS"
"icr033584",5.54635679535916,"MIMICS"
"icr033588",4.74623023575466,"MIMICS"
"icr033592",6.24838131009538,"MIMICS"
"icr033598",7.25068426836351,"MIMICS"
"icr033602",10.2337100221179,"MIMICS"
"icr033616",9.56469592845631,"MIMICS"
"icr033618",9.93144279673932,"MIMICS"
"icr033619",10.5520011874861,"MIMICS"
"icr033625",7.8229976573865,"MIMICS"
"icr033627",7.6354028289101,"MIMICS"
"icr033631",8.47168726266899,"MIMICS"
"icr033632",7.346889327461,"MIMICS"
"icr033634",7.78129039889136,"MIMICS"
"icr033636",6.69395162770045,"MIMICS"
"icr033637",7.88218441198193,"MIMICS"
"icr033644",6.05654779563038,"MIMICS"
"icr033646",9.63141608383139,"MIMICS"
"icr033648",13.6745656997473,"MIMICS"
"icr033650",8.28632955274947,"MIMICS"
"icr033652",9.25115014149457,"MIMICS"
"icr033660",10.8828708467674,"MIMICS"
"icr033664",13.2650381493699,"MIMICS"
"icr033666",9.45553028585651,"MIMICS"
"icr033670",9.99909217373101,"MIMICS"
"icr033672",9.87933689803214,"MIMICS"
"icr033680",11.1880436292119,"MIMICS"
"icr033684",7.88653663731303,"MIMICS"
"icr033690",10.105689410061,"MIMICS"
"icr033704",15.284786184916,"MIMICS"
"icr033710",15.0946322198304,"MIMICS"
"icr033716",13.3357354122789,"MIMICS"
"icr033724",6.79277245626693,"MIMICS"
"icr033727",9.06870385452016,"MIMICS"
"icr033729",7.15859773835718,"MIMICS"
"icr033732",8.79126876906983,"MIMICS"
"icr033738",11.7486418581281,"MIMICS"
"icr033748",8.46652518597369,"MIMICS"
"icr033750",7.57032522470382,"MIMICS"
"icr033752",10.4303298700362,"MIMICS"
"icr033754",10.8166715546856,"MIMICS"
"icr033756",7.36241898736467,"MIMICS"
"icr033757",9.13498613887748,"MIMICS"
"icr033767",11.3918604299412,"MIMICS"
"icr033769",11.4766641825011,"MIMICS"
"icr033781",7.76339408210467,"MIMICS"
"icr033787",7.60046199860593,"MIMICS"
"icr033801",6.7820769790363,"MIMICS"
"icr033805",4.77585866371108,"MIMICS"
"icr033815",12.5268191991512,"MIMICS"
"icr033819",10.0556898914923,"MIMICS"
"icr033833",12.8374384965396,"MIMICS"
"icr033845",11.8871908256823,"MIMICS"
"icr033847",10.9320423956203,"MIMICS"
"icr033863",10.7070820354123,"MIMICS"
"icr033869",10.9242454463584,"MIMICS"
"icr033873",8.26804879086939,"MIMICS"
"icr033874",9.56313684236902,"MIMICS"
"icr033878",6.14457874539794,"MIMICS"
"icr033880",7.55473569278781,"MIMICS"
"icr033896",9.38071079126642,"MIMICS"
"icr033902",11.4747225341422,"MIMICS"
"icr033904",8.75602679233519,"MIMICS"
"icr034422",5.45351544274326,"MIMICS"
"icr037453",2.75564863018392,"MIMICS"
"icr037531",3.26754276325227,"MIMICS"
"icr037574",3.05591463981319,"MIMICS"
"icr037590",5.10622809167767,"MIMICS"
"icr037626",3.32201921152057,"MIMICS"
"icr037689",5.13668947195778,"MIMICS"
"icr037699",6.66801326122993,"MIMICS"
"icr037767",11.5600183317472,"MIMICS"
"icr037843",15.1671072968237,"MIMICS"
"icr037869",12.0807600905566,"MIMICS"
"icr037901",15.6912851445996,"MIMICS"
"icr037927",10.0740548765938,"MIMICS"
"icr037969",12.2123684572622,"MIMICS"
"icr037986",16.3468288473942,"MIMICS"
"icr038034",13.6748272423489,"MIMICS"
"icr038102",26.3736041075812,"MIMICS"
"icr038110",12.4372475039565,"MIMICS"
"icr038116",21.5123697563762,"MIMICS"
"icr038118",13.6960337020219,"MIMICS"
"icr038142",13.714539074911,"MIMICS"
"icr038147",13.155593262765,"MIMICS"
"icr038154",18.0686143826988,"MIMICS"
"icr038156",16.6462287993483,"MIMICS"
"icr038158",13.5133894455429,"MIMICS"
"icr038162",18.8485095721025,"MIMICS"
"icr038167",17.2045023475823,"MIMICS"
"icr038169",12.2396735059296,"MIMICS"
"icr038191",17.5304441754572,"MIMICS"
"icr038193",15.3814630433176,"MIMICS"
"icr038197",13.2332041200751,"MIMICS"
"icr038200",27.7968151631578,"MIMICS"
"icr038202",15.8930865863602,"MIMICS"
"icr038218",16.4432427114701,"MIMICS"
"icr038227",11.1704236073587,"MIMICS"
"icr038229",10.7200129646912,"MIMICS"
"icr038236",12.229551162535,"MIMICS"
"icr038239",29.4641715941895,"MIMICS"
"icr038242",15.8064874205398,"MIMICS"
"icr038249",36.9791411365362,"MIMICS"
"icr038263",14.22602286091,"MIMICS"
"icr038273",16.0991611943184,"MIMICS"
"icr038281",10.1819330957227,"MIMICS"
"icr038288",10.8556599191545,"MIMICS"
"icr038291",11.2378218163217,"MIMICS"
"icr038293",12.6939947928529,"MIMICS"
"icr038299",11.0597043942785,"MIMICS"
"icr038301",9.92619701496691,"MIMICS"
"icr038302",11.8312072864254,"MIMICS"
"icr038304",11.0435961410989,"MIMICS"
"icr038320",11.3063260151162,"MIMICS"
"icr038345",11.8595542903064,"MIMICS"
"icr038357",19.2552482074775,"MIMICS"
"icr038363",14.2002449679054,"MIMICS"
"icr038368",12.7610207108951,"MIMICS"
"icr038377",24.0120342046436,"MIMICS"
"icr038381",19.3475790286571,"MIMICS"
"icr041643",5.09308788415781,"MIMICS"
"icr041647",6.09133352229318,"MIMICS"
"icr041649",8.58526347959792,"MIMICS"
"icr041651",6.14531476054939,"MIMICS"
"icr041655",4.44251238855559,"MIMICS"
"icr041659",5.7801915769906,"MIMICS"
"icr041673",11.8109789275387,"MIMICS"
"icr041679",6.53889184463389,"MIMICS"
"icr041685",8.04274247996915,"MIMICS"
"icr041699",5.68584381836393,"MIMICS"
"icr041717",6.477752800658,"MIMICS"
"icr041733",5.45468564421814,"MIMICS"
"icr041735",6.98099203600383,"MIMICS"
"icr041741",6.05328761843652,"MIMICS"
"icr041743",6.83420021704481,"MIMICS"
"icr041747",7.06258912698221,"MIMICS"
"icr041751",5.58096301411466,"MIMICS"
"icr041755",6.31977387646507,"MIMICS"
"icr041765",7.50976184161947,"MIMICS"
"icr041777",5.88298387974308,"MIMICS"
"icr041789",4.90309422523767,"MIMICS"
"icr041813",5.67550563452657,"MIMICS"
"icr041821",6.88900502687832,"MIMICS"
"icr041825",9.26587780328766,"MIMICS"
"icr041830",6.36644224937752,"MIMICS"
"icr041834",9.58226596651718,"MIMICS"
"icr041838",5.69827217367573,"MIMICS"
"icr041854",5.49953813508901,"MIMICS"
"icr041868",5.10928176071738,"MIMICS"
"icr041878",7.20400324459315,"MIMICS"
"icr041882",6.43909752075353,"MIMICS"
"icr041884",6.2486983219118,"MIMICS"
"icr041888",7.18103398617021,"MIMICS"
"icr041890",6.07172979969898,"MIMICS"
"icr041892",6.47617207807307,"MIMICS"
"icr041898",7.20052529547072,"MIMICS"
"icr041904",5.24098471249716,"MIMICS"
"icr041912",5.25269984692565,"MIMICS"
"icr041914",4.88120751209362,"MIMICS"
"icr041917",4.78609928824315,"MIMICS"
"icr041925",5.11279982534294,"MIMICS"
"icr041935",6.43786286626386,"MIMICS"
"icr041949",6.52773367941465,"MIMICS"
"icr041987",8.91160353270818,"MIMICS"
"icr041992",11.2522698101767,"MIMICS"
"icr041999",9.65455252325684,"MIMICS"
"icr042024",9.83212365084795,"MIMICS"
"icr042066",10.5908147320905,"MIMICS"
"icr042070",9.24393870821667,"MIMICS"
"icr042074",9.49358157544143,"MIMICS"
"icr042080",15.0721312618697,"MIMICS"
"icr042082",15.947147674986,"MIMICS"
"icr042103",11.8824359864602,"MIMICS"
"icr042108",10.8026598743077,"MIMICS"
"icr042113",13.1330420674967,"MIMICS"
"icr042117",15.4755673590972,"MIMICS"
"icr042121",11.2006339735081,"MIMICS"
"icr042122",13.0892918930416,"MIMICS"
"icr042132",17.2566632515101,"MIMICS"
"icr042141",15.7020788848073,"MIMICS"
"icr042147",14.0521865958614,"MIMICS"
"icr042149",11.9950096319615,"MIMICS"
"icr042152",15.1524355227203,"MIMICS"
"icr042162",10.1710697011764,"MIMICS"
"icr042168",11.2175884533801,"MIMICS"
"icr042170",9.04178788142337,"MIMICS"
"icr042180",8.78313879435195,"MIMICS"
"icr042189",15.783159075819,"MIMICS"
"icr042191",13.0286613660689,"MIMICS"
"icr042193",15.4924723704566,"MIMICS"
"icr042203",14.084859214527,"MIMICS"
"icr042204",13.2615519444375,"MIMICS"
"icr042210",13.3305487485347,"MIMICS"
"icr042239",11.6613701019794,"MIMICS"
"icr042241",15.3772847949167,"MIMICS"
"icr042245",12.5076223354749,"MIMICS"
"icr042249",11.1388728243804,"MIMICS"
"icr042253",13.4629528293304,"MIMICS"
"icr042263",10.5991395230479,"MIMICS"
"icr042265",8.93639974727251,"MIMICS"
"icr042267",8.59622029200619,"MIMICS"
"icr042271",11.4992618384658,"MIMICS"
"icr042273",10.9406872842341,"MIMICS"
"icr042275",9.60315653700978,"MIMICS"
"icr042279",10.0157128734352,"MIMICS"
"icr042280",16.4647053016627,"MIMICS"
"icr042282",11.3090755586059,"MIMICS"
"icr042790",8.36921346358958,"MIMICS"
"icr042836",7.84494562788719,"MIMICS"
"icr042867",10.2005013786079,"MIMICS"
"icr042896",10.9482797596267,"MIMICS"
"icr042930",6.11538409564436,"MIMICS"
"icr042990",9.34588503069906,"MIMICS"
"icr043068",13.5449131821604,"MIMICS"
"icr043248",4.85340621278433,"MIMICS"
"icr043266",6.17083921236116,"MIMICS"
"icr043287",5.23707430404491,"MIMICS"
"icr043347",5.16552535288797,"MIMICS"
"icr043401",6.65541312270703,"MIMICS"
"icr048485",14.0796644110079,"MIMICS"
"icr048520",13.9072334343001,"MIMICS"
"icr048642",13.2264089522806,"MIMICS"
"icr048664",10.6583041265433,"MIMICS"
"icr048704",11.3788129663651,"MIMICS"
"icr048755",4.91219589014013,"MIMICS"
"icr048837",4.19550424405114,"MIMICS"
"icr048942",5.44582393015186,"MIMICS"
"icr049074",4.44062545473677,"MIMICS"
"icr050214",7.3812818973118,"MIMICS"
"icr050234",7.82124167656802,"MIMICS"
"icr050254",8.43626582968919,"MIMICS"
"icr050274",6.97406321252865,"MIMICS"
"icr050294",9.04468409546884,"MIMICS"
"icr050354",7.60257680092094,"MIMICS"
"icr054165",11.0936222632248,"MIMICS"
"icr054175",10.7177114285254,"MIMICS"
"icr054181",9.28150932350455,"MIMICS"
"icr054187",10.3481345533698,"MIMICS"
"icr054188",8.93172003788827,"MIMICS"
"icr054190",9.03868612930437,"MIMICS"
"icr054194",10.2249722581378,"MIMICS"
"icr054201",9.93087813365941,"MIMICS"
"icr054205",10.8346854571296,"MIMICS"
"icr054214",12.8484448100206,"MIMICS"
"icr054222",9.65945929387527,"MIMICS"
"icr054232",9.72316913577187,"MIMICS"
"icr054234",11.2932004230158,"MIMICS"
"icr054250",11.4942460810798,"MIMICS"
"icr054256",11.3560524125534,"MIMICS"
"icr054260",10.561990181638,"MIMICS"
"icr054269",14.0225968996767,"MIMICS"
"icr054285",11.8617636607967,"MIMICS"
"icr054287",10.7639055566484,"MIMICS"
"icr054289",9.15417484097736,"MIMICS"
"icr054293",10.060254250813,"MIMICS"
"icr054301",10.1688985837368,"MIMICS"
"icr054307",11.4293775976342,"MIMICS"
"icr054309",9.47490829300229,"MIMICS"
"icr054315",9.16174051691137,"MIMICS"
"icr054317",12.5994514152588,"MIMICS"
"icr054321",11.2370691286386,"MIMICS"
"icr054322",14.1526735099702,"MIMICS"
"icr054324",10.1616578701273,"MIMICS"
"icr054326",10.7594496923734,"MIMICS"
"icr054328",11.5077749916262,"MIMICS"
"icr054330",13.2701949406254,"MIMICS"
"icr054332",12.8535822393074,"MIMICS"
"icr054336",10.5545307180532,"MIMICS"
"icr054340",8.64657469965276,"MIMICS"
"icr054348",11.4317803983335,"MIMICS"
"icr054357",11.7749415590932,"MIMICS"
"icr054358",10.276572949266,"MIMICS"
"icr054362",12.4611162917257,"MIMICS"
"icr054363",12.211268454583,"MIMICS"
"icr054365",10.1395296647917,"MIMICS"
"icr054368",9.59602915946307,"MIMICS"
"icr054369",14.7187061724831,"MIMICS"
"icr054372",16.410701924948,"MIMICS"
"icr054374",11.8374193828355,"MIMICS"
"icr054387",15.9408902513166,"MIMICS"
"icr054391",10.4902552051998,"MIMICS"
"icr054395",10.0232609744029,"MIMICS"
"icr054400",12.4765339042438,"MIMICS"
"icr054405",11.21853574388,"MIMICS"
"icr054410",12.4611501217522,"MIMICS"
"icr054414",12.1556602744712,"MIMICS"
"icr054415",16.2529957746494,"MIMICS"
"icr054417",11.0813918344548,"MIMICS"
"icr054426",11.6362702218228,"MIMICS"
"icr054433",9.4484816056992,"MIMICS"
"icr054439",15.3578750034048,"MIMICS"
"icr054443",17.5231288571724,"MIMICS"
"icr054444",22.7180365163268,"MIMICS"
"icr054445",18.6934719803444,"MIMICS"
"icr054449",21.9104582418405,"MIMICS"
"icr054455",13.0280088517148,"MIMICS"
"icr054471",21.7338183802174,"MIMICS"
"icr054476",13.5753247679984,"MIMICS"
"icr054479",16.4948735112628,"MIMICS"
"icr054506",17.8292956100819,"MIMICS"
"icr054509",16.4641987517943,"MIMICS"
"icr054510",10.8198468164513,"MIMICS"
"icr054520",15.2041549571616,"MIMICS"
"icr054521",16.7053030306456,"MIMICS"
"icr054522",10.5792918410983,"MIMICS"
"icr054523",13.2213531811912,"MIMICS"
"icr054527",12.6680315656463,"MIMICS"
"icr054529",13.5418984674119,"MIMICS"
"icr054531",10.892575216747,"MIMICS"
"icr054532",10.2614011809991,"MIMICS"
"icr054540",13.814660738369,"MIMICS"
"icr054556",12.3881969364952,"MIMICS"
"icr054560",10.9582151572279,"MIMICS"
"icr054564",15.3875573272867,"MIMICS"
"icr054566",13.6163880322457,"MIMICS"
"icr054574",18.8975280284359,"MIMICS"
"icr054595",14.1485159776765,"MIMICS"
"icr054596",14.557584399364,"MIMICS"
"icr054598",17.2775919398545,"MIMICS"
"icr054614",12.3493746818378,"MIMICS"
"icr054626",8.30592068132735,"MIMICS"
"icr054633",9.52075255167865,"MIMICS"
"icr054635",9.81679624837158,"MIMICS"
"icr054639",19.3331434469967,"MIMICS"
"icr054643",15.425792392379,"MIMICS"
"icr054645",10.4444869260417,"MIMICS"
"icr054646",18.1810484895411,"MIMICS"
"icr054654",16.6113822095817,"MIMICS"
"icr054684",11.5866398323731,"MIMICS"
"icr054703",10.3178382656739,"MIMICS"
"icr054709",11.0373900214969,"MIMICS"
"icr054713",12.3336872876129,"MIMICS"
"icr056220",7.1321931369631,"MIMICS"
"icr056360",10.657855187244,"MIMICS"
"icr056500",8.58887577713564,"MIMICS"
"icr062136",30.1784043919865,"MIMICS"
"icr062138",36.9274560447547,"MIMICS"
"icr062139",40.1156074366012,"MIMICS"
"icr062141",19.8893214069824,"MIMICS"
"icr062143",32.8445952582834,"MIMICS"
"icr062145",21.5851893815327,"MIMICS"
"icr062149",28.0620510347362,"MIMICS"
"icr062151",25.3262789367231,"MIMICS"
"icr062153",28.5162549607133,"MIMICS"
"icr062157",29.4451796445756,"MIMICS"
"icr062159",25.0193858808076,"MIMICS"
"icr062165",21.7001097505114,"MIMICS"
"icr062167",30.3384690980927,"MIMICS"
"icr062169",25.9611459695652,"MIMICS"
"icr062173",32.4426539734889,"MIMICS"
"icr062175",38.2170143256812,"MIMICS"
"icr062179",20.303258807472,"MIMICS"
"icr062181",27.2157660886837,"MIMICS"
"icr062183",26.1091140647462,"MIMICS"
"icr062187",24.6764737795545,"MIMICS"
"icr062195",28.0545522247879,"MIMICS"
"icr062197",30.0025078363563,"MIMICS"
"icr062199",29.9152436582597,"MIMICS"
"icr062201",22.5637867257462,"MIMICS"
"icr062203",19.9758264535636,"MIMICS"
"icr062209",23.1016869808114,"MIMICS"
"icr062211",28.4974653771598,"MIMICS"
"icr062213",23.0453416186064,"MIMICS"
"icr062219",26.7277625747032,"MIMICS"
"icr062227",28.34624436744,"MIMICS"
"icr062231",28.459587372774,"MIMICS"
"icr062237",37.8738651662662,"MIMICS"
"icr062239",29.3363521325037,"MIMICS"
"icr062241",19.8876203466055,"MIMICS"
"icr062243",31.9765505013868,"MIMICS"
"icr062247",23.0922513950277,"MIMICS"
"icr062249",33.5001561873498,"MIMICS"
"icr062251",31.7275928456739,"MIMICS"
"icr062253",26.3871298408222,"MIMICS"
"icr062259",24.5792119676767,"MIMICS"
"icr062261",22.167887395381,"MIMICS"
"icr062263",19.5827403429902,"MIMICS"
"icr062265",37.1783696154254,"MIMICS"
"icr062267",32.6470985307603,"MIMICS"
"icr062280",24.4547682838767,"MIMICS"
"icr062281",25.0336270453406,"MIMICS"
"icr062285",19.2789969661728,"MIMICS"
"icr062287",26.2452538575727,"MIMICS"
"icr062289",24.7324388287921,"MIMICS"
"icr062292",22.5249453200654,"MIMICS"
"icr062294",29.2233497015302,"MIMICS"
"icr062296",37.3826539895687,"MIMICS"
"icr062298",27.9377054964893,"MIMICS"
"icr062302",31.8118236122499,"MIMICS"
"icr062306",26.0169815264289,"MIMICS"
"icr062308",30.288893090665,"MIMICS"
"icr062310",37.4906673094824,"MIMICS"
"icr062312",24.2503326158927,"MIMICS"
"icr062316",22.2013648280347,"MIMICS"
"icr062318",28.6585639510638,"MIMICS"
"icr062320",27.9239342645131,"MIMICS"
"icr062322",26.0951204362961,"MIMICS"
"icr062324",23.9723176821045,"MIMICS"
"icr062330",24.4753665519484,"MIMICS"
"icr062334",28.1856434292484,"MIMICS"
"icr062336",28.1107347917759,"MIMICS"
"icr062338",25.392230699178,"MIMICS"
"icr062339",22.6203480437511,"MIMICS"
"icr062343",27.5033915488536,"MIMICS"
"icr062347",30.1986082331705,"MIMICS"
"icr062351",27.9193234783067,"MIMICS"
"icr062353",36.6765398945621,"MIMICS"
"icr062355",29.7561040680476,"MIMICS"
"icr062357",23.065194686372,"MIMICS"
"icr062359",30.2236996549997,"MIMICS"
"icr062365",30.7435390613988,"MIMICS"
"icr062369",23.483952965711,"MIMICS"
"icr062375",22.757394929677,"MIMICS"
"icr062381",21.8902938621318,"MIMICS"
"icr062383",22.02077441795,"MIMICS"
"icr062385",18.4620609399311,"MIMICS"
"icr062387",30.4586023114564,"MIMICS"
"icr062391",23.2564473180713,"MIMICS"
"icr062393",17.7179902401609,"MIMICS"
"icr062395",34.9133433168328,"MIMICS"
"icr062399",15.9083927382903,"MIMICS"
"icr062403",19.4906068479047,"MIMICS"
"icr062405",35.4013449469355,"MIMICS"
"icr062407",24.784876481002,"MIMICS"
"icr062409",20.4580725438348,"MIMICS"
"icr062411",26.3806392104101,"MIMICS"
"icr062415",20.9926403547752,"MIMICS"
"icr062417",24.0577103171897,"MIMICS"
"icr062421",29.8292086540748,"MIMICS"
"icr062425",22.5471173056879,"MIMICS"
"icr062427",23.0231141099245,"MIMICS"
"icr062431",29.2168806163258,"MIMICS"
"icr062435",24.468361524215,"MIMICS"
"icr062437",26.2942602410128,"MIMICS"
"icr062439",24.2592421617666,"MIMICS"
"icr062443",21.753383133544,"MIMICS"
"icr062451",24.9128219027024,"MIMICS"
"icr068101",0,"MIMICS"
"icr068131",0,"MIMICS"
"icr068149",0,"MIMICS"
"icr068161",0.292772536734123,"MIMICS"
"icr068199",0,"MIMICS"
"icr068221",0,"MIMICS"
"icr068265",0,"MIMICS"
"icr068279",0,"MIMICS"
"icr068321",0,"MIMICS"
"icr068339",0,"MIMICS"
"icr068361",0,"MIMICS"
"icr068381",0,"MIMICS"
"icr068399",0.537693483850359,"MIMICS"
"icr068419",4.02985439003296,"MIMICS"
"icr068499",3.95922126740052,"MIMICS"
"icr068521",3.92855114812381,"MIMICS"
"icr068539",4.92714946430211,"MIMICS"
"icr068579",4.28794482383209,"MIMICS"
"icr068677",3.97276151118158,"MIMICS"
"icr068717",3.87902635092762,"MIMICS"
"icr069849",0.580857682617889,"MIMICS"
"icr069869",0,"MIMICS"
"icr070029",0,"MIMICS"
"icr070112",9.08991550351042,"MIMICS"
