"SSN","Soil_Organic_Carbon_kg_m2","Type"
"icr033646",2.44677798385354,"MIMICS"
"icr033648",4.09125503726849,"MIMICS"
"icr033650",2.44923192417768,"MIMICS"
"icr033652",2.68547873462882,"MIMICS"
"icr033660",3.19238319668796,"MIMICS"
"icr033664",4.0420896228584,"MIMICS"
"icr033666",2.45076474487828,"MIMICS"
"icr033670",2.89925665006181,"MIMICS"
"icr033672",2.8400678291615,"MIMICS"
"icr033680",2.77232852412287,"MIMICS"
"icr033684",2.38610693928761,"MIMICS"
"icr033690",2.65772102859322,"MIMICS"
"icr033704",5.37765322376849,"MIMICS"
"icr033710",4.41987817888395,"MIMICS"
"icr033716",4.48295443676316,"MIMICS"
"icr033724",1.93988570978233,"MIMICS"
"icr033727",2.63534229090414,"MIMICS"
"icr033729",2.04316698038515,"MIMICS"
"icr033732",2.60234860727404,"MIMICS"
"icr033738",3.35998791276231,"MIMICS"
"icr033748",2.15554812789552,"MIMICS"
"icr033750",1.91101394157514,"MIMICS"
"icr033752",2.68696233316076,"MIMICS"
"icr033754",2.76855256469523,"MIMICS"
"icr033756",2.022680644679,"MIMICS"
"icr033757",2.25569878608097,"MIMICS"
"icr033767",3.00249730816388,"MIMICS"
"icr033769",3.02986792533355,"MIMICS"
"icr033781",2.24016933222609,"MIMICS"
"icr033787",2.23479605852935,"MIMICS"
"icr033801",1.93314247820579,"MIMICS"
"icr033805",1.57554944268536,"MIMICS"
"icr033815",3.59449063171979,"MIMICS"
"icr033819",2.57301970072528,"MIMICS"
"icr033833",3.47450343251398,"MIMICS"
"icr033845",3.09925054448658,"MIMICS"
"icr033847",2.85093645320426,"MIMICS"
"icr033863",2.72200555405342,"MIMICS"
"icr033869",2.8226468336744,"MIMICS"
"icr033873",2.74418899557877,"MIMICS"
"icr033874",2.82630905096589,"MIMICS"
"icr033878",1.88303449484092,"MIMICS"
"icr033880",2.20694448330461,"MIMICS"
"icr033896",2.19908676587641,"MIMICS"
"icr033902",3.06785187381097,"MIMICS"
"icr033904",2.23001721727585,"MIMICS"
"icr034422",1.97113008159593,"MIMICS"
"icr037453",0.40395859325729,"MIMICS"
"icr037531",0.543402931053919,"MIMICS"
"icr037574",0.546735316910624,"MIMICS"
"icr037590",0.536148172247006,"MIMICS"
"icr037626",0.510911785858831,"MIMICS"
"icr037689",0.766456253449203,"MIMICS"
"icr037699",1.03282547955529,"MIMICS"
"icr037767",3.88042364439633,"MIMICS"
"icr037843",5.38338114805067,"MIMICS"
"icr037869",4.71538463043976,"MIMICS"
"icr037901",6.31616109349799,"MIMICS"
"icr037927",3.38347749605252,"MIMICS"
"icr037969",2.06115284571705,"MIMICS"
"icr037986",6.6377591560415,"MIMICS"
"icr038034",5.32878816368489,"MIMICS"
"icr038102",11.5476210379636,"MIMICS"
"icr038110",5.3921184356718,"MIMICS"
"icr038116",9.61524812186304,"MIMICS"
"icr038118",5.78433947544998,"MIMICS"
"icr038142",5.25944312508015,"MIMICS"
"icr038147",5.15670376165587,"MIMICS"
"icr038154",7.0256542740984,"MIMICS"
"icr038156",6.52463014261506,"MIMICS"
"icr038158",5.13267439859208,"MIMICS"
"icr038162",7.37532815082646,"MIMICS"
"icr038167",6.66428636586311,"MIMICS"
"icr038169",4.6438676779345,"MIMICS"
"icr038191",7.64495916770227,"MIMICS"
"icr038193",6.50034935106788,"MIMICS"
"icr038197",5.75836162380046,"MIMICS"
"icr038200",11.6490412174884,"MIMICS"
"icr038202",6.89502221905625,"MIMICS"
"icr038218",7.00575047702335,"MIMICS"
"icr038227",4.72504717625893,"MIMICS"
"icr038229",4.55381274544122,"MIMICS"
"icr038236",4.8940456270388,"MIMICS"
"icr038239",14.6864479914918,"MIMICS"
"icr038242",6.31463838013094,"MIMICS"
"icr038249",20.705632193025,"MIMICS"
"icr038263",5.69553904635163,"MIMICS"
"icr038273",3.69580020790165,"MIMICS"
"icr038281",4.2682772979511,"MIMICS"
"icr038288",4.45116257096864,"MIMICS"
"icr038291",3.49781982253422,"MIMICS"
"icr038293",5.05195996989901,"MIMICS"
"icr038299",4.28118222849103,"MIMICS"
"icr038301",3.03039132870165,"MIMICS"
"icr038302",4.57208287680066,"MIMICS"
"icr038304",4.38691100783724,"MIMICS"
"icr038320",4.70857614979477,"MIMICS"
"icr038345",4.1841673478568,"MIMICS"
"icr038357",7.62986056826301,"MIMICS"
"icr038363",4.50355069172832,"MIMICS"
"icr038368",4.76016694238477,"MIMICS"
"icr038377",10.5152363698748,"MIMICS"
"icr038381",8.00441263923346,"MIMICS"
"icr041643",1.02951165774489,"MIMICS"
"icr041647",1.55013324949085,"MIMICS"
"icr041649",1.95615894712551,"MIMICS"
"icr041651",1.25152668643058,"MIMICS"
"icr041655",0.867686121459316,"MIMICS"
"icr041659",1.3622448820127,"MIMICS"
"icr041673",4.27023906574557,"MIMICS"
"icr041679",1.68926336929513,"MIMICS"
"icr041685",1.91087469250515,"MIMICS"
"icr041699",1.44224694036934,"MIMICS"
"icr041717",1.69358185358499,"MIMICS"
"icr041733",1.15242461746827,"MIMICS"
"icr041735",1.87524573668837,"MIMICS"
"icr041741",1.48970766961497,"MIMICS"
"icr041743",1.7372134910005,"MIMICS"
"icr041747",1.77128530640327,"MIMICS"
"icr041751",1.35652084980938,"MIMICS"
"icr041755",1.59231160576485,"MIMICS"
"icr041765",1.97956329714772,"MIMICS"
"icr041777",1.50319744116651,"MIMICS"
"icr041789",1.08871164764474,"MIMICS"
"icr041813",1.1588229220452,"MIMICS"
"icr041821",1.44587554338623,"MIMICS"
"icr041825",2.17612744561535,"MIMICS"
"icr041830",1.38259236166795,"MIMICS"
"icr041834",2.29768826442011,"MIMICS"
"icr041838",1.45063844396318,"MIMICS"
"icr041854",1.37965536128388,"MIMICS"
"icr041868",1.12667465183491,"MIMICS"
"icr041878",1.82951123128154,"MIMICS"
"icr041882",1.63296126163793,"MIMICS"
"icr041884",1.56061126567484,"MIMICS"
"icr041888",1.85637677019336,"MIMICS"
"icr041890",1.56308289686709,"MIMICS"
"icr041892",1.67150082670705,"MIMICS"
"icr041898",1.58550249193414,"MIMICS"
"icr041904",1.11439095384943,"MIMICS"
"icr041912",1.12771773756676,"MIMICS"
"icr041914",1.03469523060958,"MIMICS"
"icr041917",1.0141315858043,"MIMICS"
"icr041925",1.08499092803496,"MIMICS"
"icr041935",1.70922262084337,"MIMICS"
"icr041949",1.50088441768271,"MIMICS"
"icr041987",3.26364852995626,"MIMICS"
"icr041992",4.10545113364465,"MIMICS"
"icr041999",3.58131762064222,"MIMICS"
"icr042024",3.88969425419275,"MIMICS"
"icr042066",3.74346779847393,"MIMICS"
"icr042070",3.33542084619803,"MIMICS"
"icr042074",3.39184060858131,"MIMICS"
"icr042080",4.28800790615513,"MIMICS"
"icr042082",4.69697295670225,"MIMICS"
"icr042103",4.19473733399241,"MIMICS"
"icr042108",3.92624971731084,"MIMICS"
"icr042113",3.7553281462036,"MIMICS"
"icr042117",5.87402881807319,"MIMICS"
"icr042121",3.46340324210483,"MIMICS"
"icr042122",4.09363574463551,"MIMICS"
"icr042132",5.85803879611237,"MIMICS"
"icr042141",3.45795440679407,"MIMICS"
"icr042147",6.24386915499821,"MIMICS"
"icr042149",3.8578420850955,"MIMICS"
"icr042152",5.40345756743459,"MIMICS"
"icr042162",3.7510787870492,"MIMICS"
"icr042168",4.09857353341927,"MIMICS"
"icr042170",3.34276615738891,"MIMICS"
"icr042180",3.37053304477175,"MIMICS"
"icr042189",3.04077076449727,"MIMICS"
"icr042191",4.53416860721932,"MIMICS"
"icr042193",4.777820088815,"MIMICS"
"icr042203",4.88949473463504,"MIMICS"
"icr042204",4.69913111618209,"MIMICS"
"icr042210",4.44450248529347,"MIMICS"
"icr042239",4.81246165329912,"MIMICS"
"icr042241",6.02962431996147,"MIMICS"
"icr042245",6.14322079261281,"MIMICS"
"icr042249",3.26987262795445,"MIMICS"
"icr042253",4.81695267457457,"MIMICS"
"icr042263",3.25008867739381,"MIMICS"
"icr042265",3.68411263977397,"MIMICS"
"icr042267",3.5998394899344,"MIMICS"
"icr042271",3.74155531492079,"MIMICS"
"icr042273",3.36544478493192,"MIMICS"
"icr042275",3.87169129812365,"MIMICS"
"icr042279",3.97345635869583,"MIMICS"
"icr042280",5.96824602457378,"MIMICS"
"icr042282",4.24397601975229,"MIMICS"
"icr042790",2.47982350976214,"MIMICS"
"icr042836",1.51669440231118,"MIMICS"
"icr042867",2.42558528729686,"MIMICS"
"icr042896",2.75523728118621,"MIMICS"
"icr042930",1.38672516774061,"MIMICS"
"icr042990",2.88610616121226,"MIMICS"
"icr043068",3.53118403477025,"MIMICS"
"icr043248",1.25645829439925,"MIMICS"
"icr043266",0.786177117732035,"MIMICS"
"icr043287",1.40930861076216,"MIMICS"
"icr043347",0.964624178953854,"MIMICS"
"icr043401",1.69219146180455,"MIMICS"
"icr048485",4.25344739634355,"MIMICS"
"icr048520",3.70736276216237,"MIMICS"
"icr048642",4.90711102776407,"MIMICS"
"icr048664",3.50472675671331,"MIMICS"
"icr048704",3.61600364654636,"MIMICS"
"icr048755",0.756026647148933,"MIMICS"
"icr048837",0.752815055684849,"MIMICS"
"icr048942",0.702059439122249,"MIMICS"
"icr049074",0.657013234848884,"MIMICS"
"icr049735",4.40388048687744,"MIMICS"
"icr050214",2.8308766704316,"MIMICS"
"icr050234",3.65633813590391,"MIMICS"
"icr050254",2.9679322695923,"MIMICS"
"icr050274",3.30871226083967,"MIMICS"
"icr050294",3.31526707580099,"MIMICS"
"icr050354",3.46134260942525,"MIMICS"
"icr054165",4.65488481967867,"MIMICS"
"icr054175",4.52303709072269,"MIMICS"
"icr054181",3.97707553394172,"MIMICS"
"icr054187",4.32426709181552,"MIMICS"
"icr054188",3.75193791980279,"MIMICS"
"icr054190",3.88557135687054,"MIMICS"
"icr054194",4.2623764152206,"MIMICS"
"icr054201",3.36333843235669,"MIMICS"
"icr054205",4.5707357005537,"MIMICS"
"icr054214",5.37660235645825,"MIMICS"
"icr054222",4.11932382534722,"MIMICS"
"icr054232",3.74595023555555,"MIMICS"
"icr054234",4.76353190592164,"MIMICS"
"icr054250",4.79618008056022,"MIMICS"
"icr054256",4.32936131899392,"MIMICS"
"icr054260",4.44460539484929,"MIMICS"
"icr054269",4.72585227144799,"MIMICS"
"icr054285",5.68809059425166,"MIMICS"
"icr054287",6.00709477988908,"MIMICS"
"icr054289",4.77686056266754,"MIMICS"
"icr054293",3.31963564867827,"MIMICS"
"icr054301",4.14624725739464,"MIMICS"
"icr054307",4.79314121016963,"MIMICS"
"icr054309",4.37264410795293,"MIMICS"
"icr054315",3.90210362824377,"MIMICS"
"icr054317",4.28406784294063,"MIMICS"
"icr054321",3.51744720090214,"MIMICS"
"icr054322",4.72521205314707,"MIMICS"
"icr054324",4.24522421991024,"MIMICS"
"icr054326",3.4386983804943,"MIMICS"
"icr054328",3.67633128727158,"MIMICS"
"icr054330",5.17737164765477,"MIMICS"
"icr054332",5.01799156412667,"MIMICS"
"icr054336",4.2136706028207,"MIMICS"
"icr054340",2.39747171739992,"MIMICS"
"icr054348",3.62962067277965,"MIMICS"
"icr054357",3.96952563400643,"MIMICS"
"icr054358",3.47438231861889,"MIMICS"
"icr054362",5.13401007297796,"MIMICS"
"icr054363",5.31993988356927,"MIMICS"
"icr054365",3.2341229643823,"MIMICS"
"icr054368",4.03110134438785,"MIMICS"
"icr054369",4.7775053033431,"MIMICS"
"icr054372",5.41446638606273,"MIMICS"
"icr054374",3.78150810381171,"MIMICS"
"icr054387",7.51580063440734,"MIMICS"
"icr054391",3.28484033842594,"MIMICS"
"icr054395",3.32225255431993,"MIMICS"
"icr054400",5.18280506076657,"MIMICS"
"icr054405",4.63440212092043,"MIMICS"
"icr054410",3.90503545514587,"MIMICS"
"icr054414",5.01585455446631,"MIMICS"
"icr054415",5.33631469589329,"MIMICS"
"icr054417",3.44367566288258,"MIMICS"
"icr054426",4.79819417063011,"MIMICS"
"icr054433",4.00873827416629,"MIMICS"
"icr054439",5.71437119764377,"MIMICS"
"icr054443",6.34981685952487,"MIMICS"
"icr054444",9.31188107138418,"MIMICS"
"icr054445",8.78923733139336,"MIMICS"
"icr054449",8.64461870502424,"MIMICS"
"icr054455",4.22950788009416,"MIMICS"
"icr054471",8.95441580744455,"MIMICS"
"icr054476",4.99872111784539,"MIMICS"
"icr054479",6.18992938768536,"MIMICS"
"icr054506",6.27240194654284,"MIMICS"
"icr054509",5.51687004864104,"MIMICS"
"icr054510",3.50579028388477,"MIMICS"
"icr054520",5.21985281014488,"MIMICS"
"icr054521",5.62239590702589,"MIMICS"
"icr054522",3.31913767510194,"MIMICS"
"icr054523",5.52489759022081,"MIMICS"
"icr054527",5.25055230778495,"MIMICS"
"icr054529",4.44330369058,"MIMICS"
"icr054531",5.1054854437516,"MIMICS"
"icr054532",3.40313894720669,"MIMICS"
"icr054540",5.76841532099949,"MIMICS"
"icr054556",5.79412166136015,"MIMICS"
"icr054560",5.22156435815439,"MIMICS"
"icr054564",6.53743123325231,"MIMICS"
"icr054566",5.72084616281062,"MIMICS"
"icr054574",8.10387577989867,"MIMICS"
"icr054595",4.6921167320314,"MIMICS"
"icr054596",6.10094990538958,"MIMICS"
"icr054598",5.87032974581712,"MIMICS"
"icr054614",5.72382467616094,"MIMICS"
"icr054626",3.47131724723138,"MIMICS"
"icr054633",3.91105882211598,"MIMICS"
"icr054635",3.10141244692173,"MIMICS"
"icr054639",6.95212180804551,"MIMICS"
"icr054643",5.70459097541199,"MIMICS"
"icr054645",3.87987865058055,"MIMICS"
"icr054646",6.98574302579032,"MIMICS"
"icr054654",7.10256121479463,"MIMICS"
"icr054684",4.74108640895518,"MIMICS"
"icr054703",3.96339480377388,"MIMICS"
"icr054709",3.72017215805565,"MIMICS"
"icr054713",4.09665266026879,"MIMICS"
"icr056220",3.08496163776046,"MIMICS"
"icr056360",2.19625439762717,"MIMICS"
"icr056500",2.72425761408106,"MIMICS"
"icr062136",9.0503440909141,"MIMICS"
"icr062138",11.5781532973492,"MIMICS"
"icr062139",13.5434729077764,"MIMICS"
"icr062141",5.43211290250356,"MIMICS"
"icr062143",10.1120602902195,"MIMICS"
"icr062145",5.99094175410802,"MIMICS"
"icr062149",8.26674165960715,"MIMICS"
"icr062151",7.2248989444505,"MIMICS"
"icr062153",8.38196089793991,"MIMICS"
"icr062157",8.65212567450968,"MIMICS"
"icr062159",6.99581001745174,"MIMICS"
"icr062165",5.92121188592878,"MIMICS"
"icr062167",8.87530691389641,"MIMICS"
"icr062169",7.38744905978527,"MIMICS"
"icr062173",9.7440150719863,"MIMICS"
"icr062175",12.5709823604201,"MIMICS"
"icr062179",5.47270160715348,"MIMICS"
"icr062181",7.78450881777322,"MIMICS"
"icr062183",7.48738192013043,"MIMICS"
"icr062187",6.97491075053661,"MIMICS"
"icr062195",8.16632722278906,"MIMICS"
"icr062197",8.90790965939812,"MIMICS"
"icr062199",8.87503257632776,"MIMICS"
"icr062201",12.3840104689702,"MIMICS"
"icr062203",5.39176505084885,"MIMICS"
"icr062209",6.47881352359591,"MIMICS"
"icr062211",8.3475481683428,"MIMICS"
"icr062213",6.26325067333657,"MIMICS"
"icr062219",7.79058590890511,"MIMICS"
"icr062227",8.40569264086567,"MIMICS"
"icr062231",8.39980987879156,"MIMICS"
"icr062237",12.4615297325414,"MIMICS"
"icr062239",8.59323836702118,"MIMICS"
"icr062241",5.36450889613459,"MIMICS"
"icr062243",9.58962858770604,"MIMICS"
"icr062247",6.40329623509352,"MIMICS"
"icr062249",10.1885317284369,"MIMICS"
"icr062251",9.49359286436287,"MIMICS"
"icr062253",7.54507832671398,"MIMICS"
"icr062259",6.80557333959067,"MIMICS"
"icr062261",5.99907928570761,"MIMICS"
"icr062263",5.24435658568227,"MIMICS"
"icr062265",12.130777885054,"MIMICS"
"icr062267",9.81930389152415,"MIMICS"
"icr062280",6.78075589794955,"MIMICS"
"icr062281",6.97419515241441,"MIMICS"
"icr062285",5.16236533908504,"MIMICS"
"icr062287",7.45760496083158,"MIMICS"
"icr062289",6.93111383639104,"MIMICS"
"icr062292",6.12828554666136,"MIMICS"
"icr062294",8.7794346918328,"MIMICS"
"icr062296",12.5722665489638,"MIMICS"
"icr062298",8.29036489706924,"MIMICS"
"icr062302",9.77862873553955,"MIMICS"
"icr062306",7.60854099919903,"MIMICS"
"icr062308",9.19437053409625,"MIMICS"
"icr062310",12.6196086699069,"MIMICS"
"icr062312",6.98392441498217,"MIMICS"
"icr062316",6.11055551110917,"MIMICS"
"icr062318",8.3674383749634,"MIMICS"
"icr062320",8.10056095322122,"MIMICS"
"icr062322",7.43850890316539,"MIMICS"
"icr062324",6.70356405399739,"MIMICS"
"icr062330",6.87752106795501,"MIMICS"
"icr062334",8.1616114905677,"MIMICS"
"icr062336",8.17001487607144,"MIMICS"
"icr062338",7.16999390773742,"MIMICS"
"icr062339",6.22748618042617,"MIMICS"
"icr062343",7.95091167868917,"MIMICS"
"icr062347",8.90244792628259,"MIMICS"
"icr062351",8.01705348900154,"MIMICS"
"icr062353",11.9241239306688,"MIMICS"
"icr062355",8.68395384792542,"MIMICS"
"icr062357",6.37166359042777,"MIMICS"
"icr062359",8.85818940193282,"MIMICS"
"icr062365",9.09666533270912,"MIMICS"
"icr062369",6.46389766328075,"MIMICS"
"icr062375",6.46694816663567,"MIMICS"
"icr062381",6.1793508137234,"MIMICS"
"icr062383",6.21989873875167,"MIMICS"
"icr062385",5.03730226304483,"MIMICS"
"icr062387",9.27088803281592,"MIMICS"
"icr062391",6.64531056837371,"MIMICS"
"icr062393",4.7655198527908,"MIMICS"
"icr062395",19.2107955884885,"MIMICS"
"icr062399",9.04554739038264,"MIMICS"
"icr062403",10.8197000874319,"MIMICS"
"icr062405",10.9847460784204,"MIMICS"
"icr062407",13.5807800984552,"MIMICS"
"icr062409",11.3139040558835,"MIMICS"
"icr062411",7.54496914966358,"MIMICS"
"icr062415",5.72543124559132,"MIMICS"
"icr062417",6.73250468469264,"MIMICS"
"icr062421",8.78841246750296,"MIMICS"
"icr062425",6.23467370724595,"MIMICS"
"icr062427",6.38874159602367,"MIMICS"
"icr062431",8.5683117528823,"MIMICS"
"icr062435",6.85581018684843,"MIMICS"
"icr062437",7.51223363437053,"MIMICS"
"icr062439",6.77942446099532,"MIMICS"
"icr062443",5.91073919999796,"MIMICS"
"icr062451",6.96811835873281,"MIMICS"
"icr068101",0,"MIMICS"
"icr068131",0,"MIMICS"
"icr068149",0,"MIMICS"
"icr068161",0.0223771931996921,"MIMICS"
"icr068199",0,"MIMICS"
"icr068221",0,"MIMICS"
"icr068265",0,"MIMICS"
"icr068279",0,"MIMICS"
"icr068321",0,"MIMICS"
"icr068339",0,"MIMICS"
"icr068361",0,"MIMICS"
"icr068381",0,"MIMICS"
"icr068399",0.0329683790919422,"MIMICS"
"icr068419",0.987183388592436,"MIMICS"
"icr068499",0.991204127203982,"MIMICS"
"icr068521",0.978882629808551,"MIMICS"
"icr068539",0.902211025901015,"MIMICS"
"icr068579",1.04889730333794,"MIMICS"
"icr068677",0.990653780106573,"MIMICS"
"icr068717",0.966124083690075,"MIMICS"
